"Player ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561199212792371","-🆁- P E L U S A","9","27","0.33","3","0.11","0.32","11","0","1","1","738","36","{""Жan"":2,""Will b"":1,""Ж gibbs"":1,""DeathVice"":1,""=Wafflorz="":2,""Big Chonky"":1,""MS | J-walk-"":1,""TheNutBender"":2,""Vomit Coffin"":1,""Ж︎ | =Klink="":7,""ﾒ Bobothemonk"":1,""=BootySmasher69="":1,""в●ти | =exel="":1,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":1,""MS | Smurf 我很爛"":3}","{""DeathVice"":1,""TheeЖone"":1,""TheNutBender"":2,""I_NoScoped_JFK"":1,""Ж︎ | =Klink="":2,""Ж | =Alotta Bush="":1,""MS | Smurf 我很爛"":1}","102","563","1160","140","{""KARABINER 98K"":9}","{""M1 GARAND"":23,""M1 CARBINE"":1,""M1918A2 BAR"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":1}"
"76561199069215390","=Krombopulous_MYKL=","36","38","0.95","7","0.42","0.45","9","1","1","1","316","33","{""BAD JÃO"":1,""-🆁-Fafa"":1,""『V』Ross"":5,""-🆁ec- KFC"":3,""Taty Comendo"":2,""『V』Miope"":5,""『V』andso"":1,""『V』Miltin"":4,""-🆁ec- Lefunk"":1,""-🆁ec- iFargg"":1,""-🆁-Maxi Neder"":1,""『V』G T O ☯"":3,""『Vr』Le_Fanton"":1,""『V』kingdomedu"":3,""-🆁- Chipamowgli"":1,""-🆁ec- Jóse Shelby"":2,""-🆁- ESBIRREAN.&@gg/%"":2,""『V』• « TRUX » •"":1}","{""BAD JÃO"":1,""V HenriqueW"":3,""『V』Ross"":2,""-🆁ec- KFC"":1,""Taty Comendo"":2,""『V』Miope"":2,""『V』andso"":2,""『V』Miltin"":1,""-🆁- SINDRAMA"":1,""-🆁ec- iFargg"":2,""『Vr』GATINHO"":1,""『Vr』dollynho"":4,""『V』G T O ☯"":2,""『V』kingdomedu"":3,""-🆁- P E L U S A"":1,""-🆁- dACERSITO; 👑"":2,""『V』[CoBrA] aMaReLo*"":2,""『V』• « TRUX » •"":2,""『V』 «† PINICO †»"":1,""FREE 800 DÓLARES DISCORD -🆁-"":1}","326","346","820","480","{""M1 GARAND"":34,""MK2 GRENADE"":2}","{""FG42"":3,""MG42"":9,""STG44"":1,""UNKNOWN"":1,""GEWEHR 43"":21,""KARABINER 98K"":1,""150MM HOWITZER [sFH 18]"":2}"
"d41ea6dcf2c830ef02708d1d154f14b4","LegendXo7","10","3","3.33","5","0.12","0.04","1","1","0","0","3254","118","{""『V』andso"":1,""-🆁-Tachanka"":1,""-🆁ec- Lefunk"":1}","{""BAD JÃO"":1,""larralde"":1,""-🆁ec- KFC"":1,""Tangerino026"":1,""『Vr』GATINHO"":1,""-🆁- Petrus3108"":2,""-🆁- Chipamowgli"":1,""『V』SHENLONG 神龙"":1,""『V』• « TRUX » •"":1}","699","200","1360","360","{""HULL M1919 [Sherman M4A3E2(76)]"":10}","{""PANZERSCHRECK"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198142719018","=LordFarquaad=","96","85","1.13","5","1.12","1","5","1","0","0","210","16","{""BrT_026"":1,""BAD JÃO"":1,""larralde"":2,""-🆁-Fafa"":3,""-🆁- Katz"":2,""V HenriqueW"":3,""『V』Ross"":3,""『V』ecko"":2,""-🆁- Osteo"":1,""Taty Comendo"":1,""『V』Miope"":2,""『V』andso"":3,""-🆁-1Valdez"":1,""-🆁ec- aaaa"":2,""『V』O_Padre"":4,""-🆁ec- Lefunk"":3,""-🆁ec- iFargg"":2,""『Vr』GATINHO"":7,""『V』SpearooW"":5,""-🆁-Maxi Neder"":1,""『V』G T O ☯"":1,""『V』Skyline:."":2,""『V』kingdomedu"":2,""-🆁- Chipamowgli"":5,""-🆁ec- Jóse Shelby"":10,""-🆁- ESBIRREAN.&@gg/%"":4,""-🆁-momo con anteojos"":1,""-🆁ec- Kanza(J.C.Messi)"":1,""『V』• « TRUX » •"":6,""『V』 «† PINICO †»"":3,""FREE 800 DÓLARES DISCORD -🆁-"":1}","{""BrT_026"":1,""larralde"":1,""-🆁- Max"":1,""-🆁-Fafa"":3,""-🆁- Katz"":5,""V HenriqueW"":2,""『V』Ross"":2,""『V』ecko"":1,""-🆁- Osteo"":4,""Taty Comendo"":3,""『V』Miope"":2,""『V』andso"":4,""-🆁- Criiko"":4,""-🆁ec- aaaa"":2,""『V』Miltin"":2,""-🆁ec- Lefunk"":3,""『Vr』GATINHO"":6,""『V』 Mumm-Ra"":1,""『V』SpearooW"":9,""-🆁-Maxi Neder"":1,""『V』G T O ☯"":2,""-🆁- Petrus3108"":1,""『Vr』Le_Fanton"":1,""『Vr』Usainbo0t"":1,""『V』kingdomedu"":4,""-🆁- Chipamowgli"":5,""-🆁- Chaqueño ✞"":2,""-🆁ec- Aoi | Ⓤ-235"":3,""『V』SHENLONG 神龙"":4,""-🆁- ESBIRREAN.&@gg/%"":1,""-🆁-momo con anteojos"":1,""『V』[CoBrA] aMaReLo*"":1,""-🆁ec- Kanza(J.C.Messi)"":3,""『V』• « TRUX » •"":8,""『V』 «† PINICO †»"":2}","996","231","560","480","{""BAZOOKA"":11,""M1 GARAND"":83,""MK2 GRENADE"":2}","{""FG42"":2,""MG34"":4,""MG42"":5,""MP40"":2,""STG44"":10,""FG42 x4"":1,""GEWEHR 43"":40,""BOMBING RUN"":1,""KARABINER 98K"":5,""KARABINER 98K x8"":1,""150MM HOWITZER [sFH 18]"":10,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":2,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2}"
"76561198257673870","『V』G T O ☯","42","53","0.79","3","0.5","0.63","7","0","0","0","301","21","{""Жan"":5,""=Ether="":1,""=Oresto="":1,""D' Bearz"":1,""Ж gibbs"":2,""≧ω≦"":2,""DeathVice"":4,""TheeЖone"":2,""=Wafflorz="":1,""Big Chonky"":2,""Buttspoons"":1,""Mike Litoris"":1,""TheNutBender"":6,""=LordFarquaad="":2,""I_NoScoped_JFK"":4,""Ж︎ | =Klink="":7,""ﾒ Bobothemonk"":3,""Ж | =Alotta Bush="":1,""в●ти | =exel="":1,""=Krombopulous_MYKL="":2,""=AngeloDeLaMorte_TV="":3,""MS | Smurf 我很爛"":1}","{""Жan"":2,""Swift"":1,""=Hawk="":3,""Will b"":1,""D' Bearz"":1,""Ж gibbs"":1,""DeathVice"":2,""MrKravs33"":1,""TheeЖone"":1,""=Krusader="":1,""=Wafflorz="":5,""Mike Litoris"":1,""TheNutBender"":3,""Vomit Coffin"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":5,""Ж︎ | =Klink="":4,""ﾒ Bobothemonk"":3,""вит |Frosty_55"":1,""в●ти | =exel="":1,""=Krombopulous_MYKL="":3}","404","60","1000","160","{""GEWEHR 43"":38,""KARABINER 98K"":4}","{""BAZOOKA"":1,""M1 GARAND"":37,""COLT M1911"":1,""M1 CARBINE"":3,""M3 GREASE GUN"":3,""BROWNING M1919"":5,""155MM HOWITZER [M114]"":2,""COAXIAL M1919 [M8 Greyhound]"":1}"
"76561198043221756","D' Bearz","55","58","0.95","7","0.64","0.68","7","1","1","1","342","22","{""BrT_026"":1,""-🆁-Fafa"":1,""V HenriqueW"":3,""『V』Ross"":1,""『V』ecko"":1,""-🆁- Osteo"":3,""Taty Comendo"":1,""『V』Miope"":6,""『V』andso"":1,""-🆁ec- aaaa"":1,""『V』Miltin"":2,""-🆁ec- Lefunk"":1,""『Vr』GATINHO"":4,""『V』SpearooW"":2,""『Vr』dollynho"":2,""『V』G T O ☯"":1,""『V』kingdomedu"":4,""-🆁- Chipamowgli"":2,""-🆁ec- Jóse Shelby"":8,""-🆁- ESBIRREAN.&@gg/%"":2,""-🆁-momo con anteojos"":1,""『V』[CoBrA] aMaReLo*"":1,""-🆁ec- Kanza(J.C.Messi)"":1,""『V』• « TRUX » •"":6,""『V』 «† PINICO †»"":1,""FREE 800 DÓLARES DISCORD -🆁-"":1}","{""BAD JÃO"":1,""larralde"":1,""-🆁-Fafa"":2,""-🆁- Katz"":1,""V HenriqueW"":2,""Tangerino026"":2,""『V』Miope"":2,""『V』andso"":4,""-🆁ec- aaaa"":2,""『V』O_Padre"":1,""『Vr』GATINHO"":4,""『V』SpearooW"":4,""-🆁-Maxi Neder"":1,""『Vr』dollynho"":4,""『V』G T O ☯"":1,""-🆁- Petrus3108"":2,""『Vr』Le_Fanton"":1,""『V』kingdomedu"":1,""『V』SHENLONG 神龙"":2,""-🆁- ESBIRREAN.&@gg/%"":1,""-🆁ec- Kanza(J.C.Messi)"":10,""『V』• « TRUX » •"":6}","536","1157","840","400","{""M1 GARAND"":51,""MK2 GRENADE"":4}","{""FG42"":2,""MG42"":9,""MP40"":1,""STG44"":6,""GEWEHR 43"":20,""BOMBING RUN"":1,""KARABINER 98K"":8,""KARABINER 98K x8"":1,""150MM HOWITZER [sFH 18]"":8,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198204181137","Taty Comendo","86","35","2.46","10","1.01","0.41","3","0","0","0","538","25","{""Жan"":5,""Swift"":1,""=Ether="":1,""≧ω≦"":4,""=M4ILBOX="":1,""DeathVice"":1,""Mike Litoris"":2,""TheNutBender"":2,""Vomit Coffin"":1,""=LordFarquaad="":3,""I_NoScoped_JFK"":4,""Bespokeparasite"":1,""Ж︎ | =Klink="":3,""в●ти | =exel="":1,""=Krombopulous_MYKL="":2,""=AngeloDeLaMorte_TV="":3}","{""Жan"":8,""=Hawk="":1,""Tomato"":1,""D' Bearz"":1,""ULFBERHT"":1,""=M4ILBOX="":1,""DeathVice"":1,""MrKravs33"":2,""TheeЖone"":3,""=Wafflorz="":11,""Big Chonky"":1,""More Ghana"":1,""Mike Litoris"":1,""TheNutBender"":5,""=LordFarquaad="":1,""I_NoScoped_JFK"":11,""Ж︎ | =Klink="":5,""ﾒ Bobothemonk"":1,""вит |Frosty_55"":1,""Ж | =Alotta Bush="":3,""в●ти | =exel="":9,""=Krombopulous_MYKL="":2,""=AngeloDeLaMorte_TV="":14,""Ξ вит | 季赛冠军"":1}","775","150","1120","240","{""FG42"":86}","{""M1 GARAND"":26,""MK2 GRENADE"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":4,""COAXIAL M1919 [Sherman M4A3E2(76)]"":2}"
"76561198387553549","FREE 800 DÓLARES DISCORD -🆁-","17","12","1.42","8","0.21","0.14","4","0","1","1","1109","40","{""=Hawk="":1,""Ж | B3n"":1,""TheeЖone"":1,""TheNutBender"":2,""Bespokeparasite"":1,""Ж︎ | =Klink="":1,""=BootySmasher69="":1,""вит |Frosty_55"":1,""Ж | =Alotta Bush="":1,""=Krombopulous_MYKL="":1,""Ξ вит | 季赛冠军"":1}","{""Tomato"":2,""=Caono="":1,""D' Bearz"":1,""Ж gibbs"":1,""DeathVice"":1,""TheeЖone"":1,""=Krusader="":1,""MS | J-walk-"":2,""Vomit Coffin"":1,""=LordFarquaad="":1,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":1,""=BootySmasher69="":1,""в●ти | =exel="":1,""Ξ вит | 季赛冠军"":1}","136","3545","1320","60","{""MP40"":4,""GEWEHR 43"":6,""BOMBING RUN"":5,""STRAFING RUN"":2}","{""UNKNOWN"":1,""M1 GARAND"":7,""MK2 GRENADE"":2,""M3 GREASE GUN"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561199446623209","『V』SHENLONG 神龙","70","63","1.11","5","0.82","0.74","7","1","0","0","387","25","{""kapk"":7,""Will b"":1,""Taylorr"":1,""=Oresto="":2,""D' Bearz"":2,""Ж gibbs"":4,""Ж | B3n"":2,""≧ω≦"":5,""LegendXo7"":1,""TheeЖone"":2,""=Wurlstar="":1,""MS | J-walk-"":3,""Vomit Coffin"":1,""=LordFarquaad="":4,""=Twisted Cards="":5,""Bespokeparasite"":1,""=BootySmasher69="":3,""вит | R E A P"":3,""ВOTИ | Archytek"":6,""вит |Frosty_55"":1,""Ж | =Alotta Bush="":6,""Ξ вит | 季赛冠军"":2}","{""kapk"":9,""Swift"":2,""=Oresto="":2,""Ж gibbs"":3,""Ж | B3n"":1,""=M4ILBOX="":1,""TheeЖone"":4,""=Krusader="":2,""=Wurlstar="":5,""More Ghana"":1,""MS | J-walk-"":10,""I_NoScoped_JFK"":1,""=BootySmasher69="":9,""вит | R E A P"":1,""ВOTИ | Archytek"":4,""вит |Frosty_55"":2,""Ж | =Alotta Bush="":8,""MS | Smurf 我很爛"":1,""вит | Phat_Cheeks57"":4}","785","220","700","380","{""MG42"":14,""MP40"":5,""STG44"":39,""GEWEHR 43"":8,""KARABINER 98K"":2,""PANZERSCHRECK"":1,""M43 STIELHANDGRANATE"":1}","{""BAZOOKA"":2,""M1 GARAND"":41,""MK2 GRENADE"":1,""M1A1 THOMPSON"":1,""BROWNING M1919"":4,""M1903 SPRINGFIELD"":1,""155MM HOWITZER [M114]"":5,""37MM CANNON [Stuart M5A1]"":1,""HULL M1919 [Sherman M4A3E2(76)]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":5}"
"76561198085112776","Big Chonky","28","84","0.33","3","0.33","0.98","15","0","7","2","140","15","{""BrT_026"":1,""larralde"":2,""-🆁-Fafa"":2,""-🆁- Katz"":2,""V HenriqueW"":3,""『V』Ross"":1,""『V』ecko"":2,""-🆁- Osteo"":5,""-🆁ec- KFC"":3,""Tangerino026"":1,""Taty Comendo"":1,""『V』andso"":1,""-🆁- Criiko"":1,""-🆁-1Valdez"":1,""-🆁ec- aaaa"":6,""『V』Miltin"":1,""『V』O_Padre"":1,""-🆁ec- Lefunk"":2,""『Vr』GATINHO"":3,""『V』SpearooW"":2,""-🆁-Maxi Neder"":2,""『V』Skyline:."":1,""-🆁- Petrus3108"":1,""『V』kingdomedu"":3,""-🆁- Chipamowgli"":4,""-🆁- Chaqueño ✞"":1,""-🆁ec- Jóse Shelby"":22,""-🆁- ESBIRREAN.&@gg/%"":3,""-🆁-momo con anteojos"":1,""『V』• « TRUX » •"":5}","{""larralde"":1,""-🆁-Fafa"":1,""-🆁- Katz"":2,""『V』Ross"":2,""-🆁- Osteo"":1,""-🆁ec- KFC"":1,""『Vr』GATINHO"":5,""『V』SpearooW"":1,""『V』G T O ☯"":2,""『V』Skyline:."":1,""『V』kingdomedu"":2,""-🆁- Chipamowgli"":1,""-🆁- P E L U S A"":1,""-🆁- ESBIRREAN.&@gg/%"":1,""『V』• « TRUX » •"":6}","313","400","600","380","{""M1 GARAND"":25,""M1A1 THOMPSON"":2,""M3 GREASE GUN"":1}","{""FG42"":1,""MG34"":1,""MG42"":3,""MP40"":2,""STG44"":11,""FG42 x4"":3,""GEWEHR 43"":28,""KARABINER 98K"":7,""KARABINER 98K x8"":2,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":22,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198046519414","『V』Skyline:.","50","44","1.14","5","0.59","0.52","8","0","5","3","379","27","{""kapk"":2,""=Ether="":1,""=Oresto="":4,""Ж gibbs"":3,""Ж | B3n"":1,""≧ω≦"":1,""=Wurlstar="":2,""Big Chonky"":1,""More Ghana"":1,""MS | J-walk-"":4,""TheNutBender"":1,""=Twisted Cards="":2,""Bespokeparasite"":1,""ﾒ Bobothemonk"":1,""=BootySmasher69="":3,""вит | R E A P"":2,""ВOTИ | Archytek"":6,""Ж | =Alotta Bush="":7,""MS | Smurf 我很爛"":1}","{""kapk"":4,""=Hawk="":1,""=Caono="":3,""Ж gibbs"":5,""Ж | B3n"":1,""TheeЖone"":1,""=Krusader="":1,""=Wafflorz="":1,""=Wurlstar="":5,""Big Chonky"":1,""MS | J-walk-"":6,""TheNutBender"":3,""Vomit Coffin"":2,""=LordFarquaad="":2,""ﾒ Bobothemonk"":1,""=BootySmasher69="":5,""ВOTИ | Archytek"":3,""вит |Frosty_55"":1,""Ж | =Alotta Bush="":4}","522","1728","880","280","{""MP40"":1,""GEWEHR 43"":42,""KARABINER 98K"":5,""M43 STIELHANDGRANATE"":2}","{""BAZOOKA"":1,""M1 GARAND"":26,""M1 CARBINE"":2,""MK2 GRENADE"":2,""M3 GREASE GUN"":1,""BROWNING M1919"":5,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":1,""57MM CANNON [M1 57mm]"":1,""COAXIAL M1919 [Stuart M5A1]"":1,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198109623884","=BootySmasher69=","26","59","0.44","2","0.3","0.69","7","2","3","1","188","20","{""larralde"":3,""-🆁- Katz"":1,""『V』ecko"":6,""-🆁ec- KFC"":1,""Tangerino026"":1,""-🆁-1Valdez"":1,""-🆁ec- aaaa"":2,""『V』Miltin"":1,""-🆁-Tachanka"":1,""-🆁- SINDRAMA"":5,""-🆁ec- iFargg"":2,""『Vr』GATINHO"":2,""『V』SpearooW"":5,""-🆁-Maxi Neder"":1,""『V』Skyline:."":5,""-🆁- Petrus3108"":2,""-🆁- Chipamowgli"":2,""-🆁ec- Jóse Shelby"":7,""『V』SHENLONG 神龙"":9,""『V』• « TRUX » •"":1,""FREE 800 DÓLARES DISCORD -🆁-"":1}","{""larralde"":3,""『V』ecko"":1,""『V』andso"":1,""-🆁- Criiko"":1,""-🆁ec- aaaa"":1,""『V』O_Padre"":1,""-🆁- SINDRAMA"":2,""『V』 Mumm-Ra"":1,""『V』SpearooW"":2,""-🆁-Maxi Neder"":1,""『V』Skyline:."":3,""-🆁- P E L U S A"":1,""-🆁- Chaqueño ✞"":1,""『V』SHENLONG 神龙"":3,""-🆁- ESBIRREAN.&@gg/%"":1,""-🆁-momo con anteojos"":1,""『V』• « TRUX » •"":1,""FREE 800 DÓLARES DISCORD -🆁-"":1}","292","445","560","420","{""BAZOOKA"":2,""M1 GARAND"":13,""M1918A2 BAR"":4,""MK2 GRENADE"":3,""M3 GREASE GUN"":1,""M97 TRENCH GUN"":3}","{""FG42"":1,""MG42"":4,""MP40"":2,""STG44"":11,""FG42 x4"":2,""SATCHEL"":1,""GEWEHR 43"":23,""KARABINER 98K"":6,""150MM HOWITZER [sFH 18]"":7,""HULL MG34 [Sd.Kfz.161 Panzer IV]"":1,""COAXIAL MG34 [Sd.Kfz.161 Panzer IV]"":1}"
"76561198367851099","≧ω≦","186","0","186","186","2.18","0","0","3","0","0","0","9999","{}","{""BrT_026"":3,""BAD JÃO"":3,""larralde"":17,""-🆁- Max"":3,""-🆁-Fafa"":6,""-🆁- Katz"":2,""V HenriqueW"":5,""『V』Ross"":12,""『V』ecko"":6,""-🆁- Osteo"":6,""-🆁ec- KFC"":9,""Tangerino026"":2,""Taty Comendo"":4,""『V』Miope"":5,""『V』andso"":4,""-🆁- Criiko"":3,""-🆁-1Valdez"":2,""-🆁ec- aaaa"":4,""『V』Miltin"":1,""-🆁-Tachanka"":1,""『V』O_Padre"":3,""-🆁- SINDRAMA"":9,""-🆁ec- Lefunk"":1,""-🆁ec- iFargg"":1,""『Vr』GATINHO"":5,""『V』SpearooW"":3,""『Vr』dollynho"":2,""『V』G T O ☯"":2,""『V』Skyline:."":1,""-🆁- Petrus3108"":2,""『Vr』Le_Fanton"":4,""『Vr』Usainbo0t"":2,""『V』kingdomedu"":4,""-🆁- Chipamowgli"":7,""-🆁- Chaqueño ✞"":7,""-🆁- dACERSITO; 👑"":1,""-🆁ec- Aoi | Ⓤ-235"":1,""『V』SHENLONG 神龙"":5,""-🆁- ESBIRREAN.&@gg/%"":1,""-🆁-momo con anteojos"":1,""『V』[CoBrA] aMaReLo*"":2,""-🆁ec- Kanza(J.C.Messi)"":10,""『V』• « TRUX » •"":11,""『V』 «† PINICO †»"":3}","1562","60","1780","0","{""TELLERMINE 43"":2,""155MM HOWITZER [M114]"":184}","{}"
"76561199017691601","『Vr』Usainbo0t","3","11","0.27","1","0.04","0.13","4","0","0","0","1468","101","{""kapk"":1,""=Ether="":2,""ULFBERHT"":1,""≧ω≦"":2,""DeathVice"":1,""Buttspoons"":1,""=LordFarquaad="":1,""Bespokeparasite"":2}","{""=Hawk="":1,""=Caono="":1,""TheNutBender"":1}","340","325","1200","340","{""Sd.Kfz.234 Puma"":1,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":2}","{""BAZOOKA"":2,""M1 GARAND"":1,""155MM HOWITZER [M114]"":2,""76MM M1 GUN [Sherman M4A3E2(76)]"":6}"
"76561198327662511","=Hawk=","35","56","0.62","6","0.43","0.68","9","0","1","1","512","23","{""BAD JÃO"":2,""larralde"":2,""-🆁- Max"":1,""『V』Ross"":2,""『V』ecko"":1,""-🆁- Osteo"":1,""-🆁ec- KFC"":2,""Tangerino026"":1,""Taty Comendo"":1,""『V』Miope"":3,""-🆁-1Valdez"":2,""-🆁ec- aaaa"":1,""-🆁ec- Lefunk"":3,""『Vr』GATINHO"":5,""『V』SpearooW"":1,""-🆁-Maxi Neder"":1,""『Vr』dollynho"":1,""『V』G T O ☯"":3,""『V』Skyline:."":1,""『Vr』Le_Fanton"":1,""『Vr』Usainbo0t"":1,""『V』kingdomedu"":2,""-🆁- Chipamowgli"":3,""-🆁- Chaqueño ✞"":1,""-🆁ec- Jóse Shelby"":6,""-🆁- ESBIRREAN.&@gg/%"":1,""-🆁-momo con anteojos"":1,""-🆁ec- Kanza(J.C.Messi)"":1,""『V』• « TRUX » •"":4,""『V』 «† PINICO †»"":1}","{""BAD JÃO"":2,""-🆁- Max"":1,""-🆁-Fafa"":1,""V HenriqueW"":1,""『V』Ross"":1,""-🆁ec- KFC"":3,""-🆁- Criiko"":1,""-🆁-1Valdez"":1,""『V』Miltin"":1,""-🆁- SINDRAMA"":1,""『Vr』GATINHO"":1,""『Vr』dollynho"":1,""-🆁- Petrus3108"":1,""『Vr』Le_Fanton"":2,""『V』kingdomedu"":2,""-🆁- Chipamowgli"":2,""-🆁- dACERSITO; 👑"":1,""-🆁ec- Aoi | Ⓤ-235"":1,""-🆁- ESBIRREAN.&@gg/%"":2,""-🆁-momo con anteojos"":2,""-🆁ec- Kanza(J.C.Messi)"":4,""『V』• « TRUX » •"":1,""『V』 «† PINICO †»"":1,""FREE 800 DÓLARES DISCORD -🆁-"":1}","327","300","560","480","{""M1 GARAND"":33,""M97 TRENCH GUN"":2}","{""FG42"":2,""MG42"":6,""MP40"":2,""STG44"":8,""FG42 x4"":1,""GEWEHR 43"":23,""KARABINER 98K"":2,""KARABINER 98K x8"":1,""150MM HOWITZER [sFH 18]"":6,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":1,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1,""HULL MG34 [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2}"
"76561198082028835","ULFBERHT","6","4","1.5","3","0.07","0.05","2","0","0","0","3009","140","{""Tangerino026"":1,""Taty Comendo"":1,""『V』andso"":1,""-🆁-Tachanka"":1}","{""『V』O_Padre"":1,""-🆁- SINDRAMA"":1,""『V』 Mumm-Ra"":1,""『Vr』Usainbo0t"":1,""-🆁- Chipamowgli"":1,""-🆁- Chaqueño ✞"":1}","406","190","1460","180","{""76MM M1 GUN [Sherman M4A3E2(76)]"":4,""COAXIAL M1919 [Sherman M4A3E2(76)]"":2}","{""FG42"":1,""MP40"":1,""75MM CANNON [PAK 40]"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1}"
"76561198145465694","-🆁ec- Aoi | Ⓤ-235","1","13","0.08","1","0.01","0.15","9","0","0","0","896","62","{""=Hawk="":1,""=Ether="":1,""Ж | B3n"":1,""≧ω≦"":1,""=Krusader="":1,""MS | J-walk-"":2,""Vomit Coffin"":1,""=LordFarquaad="":3,""MS | Smurf 我很爛"":1,""Ξ вит | 季赛冠军"":1}","{""Ж gibbs"":1}","420","425","1220","300","{""MG34"":1}","{""BAZOOKA"":2,""M1 GARAND"":4,""M1918A2 BAR"":1,""M1A1 THOMPSON"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":1,""37MM CANNON [Stuart M5A1]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561197991114815","DeathVice","48","27","1.78","11","0.56","0.32","5","0","0","0","935","24","{""BrT_026"":1,""BAD JÃO"":2,""larralde"":1,""-🆁- Osteo"":1,""-🆁ec- KFC"":1,""Tangerino026"":1,""Taty Comendo"":1,""『V』Miope"":1,""『V』Miltin"":1,""『V』O_Padre"":2,""-🆁ec- Lefunk"":1,""『Vr』dollynho"":1,""『V』G T O ☯"":2,""『Vr』Le_Fanton"":2,""-🆁- P E L U S A"":1,""-🆁ec- Jóse Shelby"":2,""-🆁- ESBIRREAN.&@gg/%"":2,""-🆁-momo con anteojos"":1,""『V』• « TRUX » •"":1,""『V』 «† PINICO †»"":1,""FREE 800 DÓLARES DISCORD -🆁-"":1}","{""BrT_026"":1,""BAD JÃO"":3,""larralde"":1,""-🆁- Max"":1,""-🆁-Fafa"":2,""V HenriqueW"":4,""『V』Ross"":3,""『V』ecko"":1,""-🆁- Osteo"":3,""-🆁ec- KFC"":1,""Taty Comendo"":1,""『V』Miope"":1,""『V』andso"":2,""『V』Miltin"":2,""-🆁ec- iFargg"":1,""『Vr』GATINHO"":1,""『V』 Mumm-Ra"":1,""『V』SpearooW"":1,""-🆁-Maxi Neder"":1,""『V』G T O ☯"":4,""-🆁- Petrus3108"":2,""『Vr』Le_Fanton"":2,""『Vr』Usainbo0t"":1,""『V』kingdomedu"":2,""-🆁- P E L U S A"":1,""-🆁- Chaqueño ✞"":1,""-🆁- dACERSITO; 👑"":1,""-🆁- ESBIRREAN.&@gg/%"":1,""-🆁ec- Kanza(J.C.Messi)"":1,""『V』• « TRUX » •"":1}","698","450","1000","280","{""BAZOOKA"":3,""BROWNING M1919"":45}","{""FG42"":1,""MG34"":2,""MG42"":2,""MP40"":1,""STG44"":1,""GEWEHR 43"":11,""LUGER P08"":1,""KARABINER 98K"":3,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":2,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1}"
