"Player ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561199367684316","The Dankest of Ducks","48","80","0.6","5","0.56","0.94","11","0","2","1","182","22","{""PV || Evil"":3,""PV || Hito"":3,""PV || Supa"":1,""PV || K4CZY"":2,""PV || LeWyy"":1,""PV || Smola"":5,""PV || Jemiel"":1,""PV || Leasst"":2,""PV || Woyteq"":1,""PV || cinekk"":1,""PV || czol0o"":2,""PV || dommin"":2,""PV || endzoj"":3,""PV ||| DZERY"":2,""PV || BCaster"":2,""PV || J4skyyy"":1,""PV || Snuffik"":2,""PV || _D1L3R_"":5,""PV || tobexor"":1,""PV || Artutleg"":13,""PV || Misheses"":1,""PV || Veni Vici"":3,""PV || Vipperino"":4,""PV || Wzburzony"":1,""PV || WizzWookie"":3,""PV || kuba.dziki"":7,""PV || KamilCzytoty"":3,""PV || Sex Defender"":4,""PV || B(L)MBA-87-PL"":1}","{""PV || LJT"":1,""PV || Evil"":3,""PV || Hito"":5,""PV || K4CZY"":1,""PV || Kozak"":1,""PV || Smola"":8,""PV || Woyteq"":1,""PV || czol0o"":2,""PV || dommin"":2,""PV ||| DZERY"":6,""PV || _D1L3R_"":6,""PV || tobexor"":1,""PV || Misheses"":1,""PV || Veni Vici"":1,""PV || Vipperino"":2,""PV || kuba.dziki"":2,""PV || KamilCzytoty"":4,""PV || Sex Defender"":1}","468","465","860","100","{""STG44"":37,""SATCHEL"":4,""GEWEHR 43"":3,""KARABINER 98K"":1,""M43 STIELHANDGRANATE"":3}","{""BAZOOKA"":1,""SATCHEL"":2,""M1 GARAND"":44,""Jeep Willys"":1,""M1918A2 BAR"":1,""MK2 GRENADE"":2,""M3 GREASE GUN"":4,""BROWNING M1919"":2,""M97 TRENCH GUN"":2,""M1903 SPRINGFIELD"":2,""155MM HOWITZER [M114]"":13,""37MM CANNON [Stuart M5A1]"":2,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"bcecaaaf50833580271f5b9373bcd1d3","henning336","1","4","0.25","1","0.01","0.05","2","0","1","1","1916","246","{""Swift"":1,""Theone"":1,""R E A P"":1,""SolarEclipse"":1}","{""I_NoScoped_JFK"":1}","995","195","700","940","{""COLT M1911"":1}","{""STG44"":1,""KARABINER 98K"":1,""PANZERSCHRECK"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198179876122","=DriedUpЖBoi=","4","17","0.24","1","0.05","0.2","11","0","0","0","1463","31","{""PV || Evil"":1,""PV || cinekk"":1,""PV || @sleepy"":1,""PV || Artutleg"":9,""PV || Vipperino"":2,""PV || kuba.dziki"":1,""PV || Sex Defender"":2}","{""PV || Evil"":1,""PV || Smola"":1,""PV || Hertan"":1,""PV || czol0o"":1}","418","290","1440","0","{""GEWEHR 43"":1,""WALTHER P38"":1,""KARABINER 98K"":2}","{""SATCHEL"":2,""M1 GARAND"":2,""BOMBING RUN"":1,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":9,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561198220463968","PV || dommin","48","60","0.8","6","0.56","0.7","5","6","5","1","241","20","{""Nuna"":3,""Swift"":2,""Rob491"":1,""Theone"":2,""Tomato"":1,""Will b"":2,""fatkid"":2,""R E A P"":1,""Taylorr"":1,""Ж exel"":4,""=Oresto="":2,""D' Bearz"":1,""Ж gibbs"":5,""Ж | B3n"":1,""〢BuИk"":1,""DeathVice"":4,""=Krusader="":1,""MS | J-walk-"":2,""PyrochemЖst"":1,""SolarEclipse"":1,""TheNutBender"":4,""=LordFarquaad="":1,""I_NoScoped_JFK"":1,""Ж︎ | =Klink="":3,""=Gatrick Swayze="":1,""BOTИ | Archytek"":1,""вит |Frosty_55"":1,""Robert Lewandowski"":3,""=AngeloDeLaMorte_TV="":5,""The Dankest of Ducks"":2}","{""Nuna"":1,""Swift"":2,""=Corn="":1,""Rob491"":1,""Theone"":2,""Tomato"":1,""fatkid"":1,""R E A P"":2,""Ж exel"":5,""D' Bearz"":2,""Ж gibbs"":1,""Ж | B3n"":1,""〢BuИk"":1,""=Krusader="":2,""TheNutBender"":1,""Evil Santa 28"":2,""=LordFarquaad="":4,""I_NoScoped_JFK"":2,""=InHAWKsicated="":3,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":1,""=Gatrick Swayze="":1,""=Champion Sounds="":1,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":2,""The Dankest of Ducks"":2,""вит | Phat_Cheeks57"":4}","406","3070","160","860","{""BAZOOKA"":4,""M1 GARAND"":40,""MK2 GRENADE"":2,""M3 GREASE GUN"":2}","{""MG42"":7,""MP40"":1,""STG44"":10,""FG42 x4"":3,""GEWEHR 43"":25,""BOMBING RUN"":1,""KARABINER 98K"":6,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":3,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198017072865","父 =Hodgy=","2","3","0.67","2","0.02","0.04","3","0","0","0","2507","179","{""PV ll Mosiu."":2,""PV || Diamond[PL]"":1}","{""PV || Supa"":1,""PV || @sleepy"":1}","962","200","1620","20","{""Sd.Kfz.181 Tiger 1"":2}","{""M1 GARAND"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561198082028835","ULFBERHT","3","10","0.3","1","0.04","0.12","4","0","1","1","1522","43","{""PV || Evil"":1,""PV || Leasst"":1,""PV || Artutleg"":4,""PV || Vipperino"":2,""PV || KamilCzytoty"":1,""PV || Sex Defender"":1}","{""PV || Wodzu"":1,""PV ||| DZERY"":1,""PV || Vipperino"":1}","352","176","1480","0","{""MP40"":1,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":2}","{""SATCHEL"":2,""M1918A2 BAR"":1,""BROWNING M1919"":1,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":4,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198063460643","Evil Santa 28","41","41","1","5","0.48","0.48","5","0","0","0","351","31","{""PV || Supa"":1,""PV || VIVI"":9,""PV || karl"":1,""PV || K4CZY"":4,""PV || LeWyy"":2,""PV || Wodzu"":1,""PV || Jemiel"":2,""PV || dommin"":2,""PV || @sleepy"":4,""PV || BCaster"":1,""PV || Veni Vici"":3,""PV || Vipperino"":1,""PV || WizzWookie"":2,""PV || Diamond[PL]"":2,""PV || Roger Roger"":3,""PV || KamilCzytoty"":3}","{""Templeton"":2,""PV || Supa"":1,""PV || VIVI"":8,""PV || karl"":1,""PV || K4CZY"":1,""PV || Wodzu"":2,""PV || Jemiel"":1,""PV || endzoj"":1,""PV || @sleepy"":4,""PV || BCaster"":1,""PV || tobexor"":2,""PV || Veni Vici"":1,""PV || kuba.dziki"":1,""PV || Błaziakson"":1,""PV || Diamond[PL]"":3,""PV || Roger Roger"":7,""PV || KamilCzytoty"":3,""PV || KnightRider69"":1}","324","1046","1280","0","{""GEWEHR 43"":40,""WALTHER P38"":1}","{""BAZOOKA"":1,""SATCHEL"":1,""M1 GARAND"":33,""M1 CARBINE"":3,""M3 GREASE GUN"":2,""M97 TRENCH GUN"":1}"
"76561197979297513","fatkid","34","63","0.54","5","0.4","0.74","6","0","2","1","265","16","{""Templeton"":1,""PV || Andy"":1,""PV || Evil"":6,""PV || Hito"":5,""PV || K4CZY"":1,""PV || LeWyy"":1,""PV || SereQ"":1,""PV || Smola"":2,""PV ll Mosiu."":2,""PV || Leasst"":2,""PV || cinekk"":2,""PV || czol0o"":5,""PV || dommin"":1,""PV || endzoj"":1,""PV || BCaster"":2,""PV || tobexor"":1,""PV || Artutleg"":14,""PV || Misheses"":1,""PV || Vipperino"":3,""PV || Pietras_PL"":1,""PV || kuba.dziki"":5,""PV || Angliczanin"":2,""PV || Roger Roger"":1,""PV || Sex Defender"":2}","{""PV || Evil"":3,""PV || Hito"":3,""PV || Kozak"":1,""PV || LeWyy"":2,""PV || Smola"":1,""PV || Jemiel"":2,""PV || czol0o"":1,""PV || dommin"":2,""PV ||| DZERY"":2,""PV || Snuffik"":2,""PV || _D1L3R_"":2,""PV || Misheses"":2,""PV || Veni Vici"":1,""PV || Vipperino"":3,""PV || kuba.dziki"":2,""PV || Angliczanin"":1,""PV || KamilCzytoty"":1,""PV || KnightRider69"":3}","234","1244","1080","100","{""GEWEHR 43"":33,""M43 STIELHANDGRANATE"":1}","{""SATCHEL"":2,""M1 GARAND"":29,""M1 CARBINE"":1,""BOMBING RUN"":2,""M1918A2 BAR"":2,""M1A1 THOMPSON"":2,""M3 GREASE GUN"":1,""BROWNING M1919"":2,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":14,""37MM CANNON [Stuart M5A1]"":2,""COAXIAL M1919 [Stuart M5A1]"":2,""75MM CANNON [Sherman M4A3(75)W]"":1,""HULL M1919 [Sherman M4A3E2(76)]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198844383640","=Caono=","32","34","0.94","8","0.38","0.4","11","0","0","0","1158","31","{""PV || Hito"":1,""PV || VIVI"":2,""PV || karl"":3,""PV || Kozak"":1,""PV || Smola"":1,""PV || Wodzu"":1,""PV || Jemiel"":1,""PV || @sleepy"":1,""PV || tobexor"":7,""PV || Artutleg"":1,""PV || Misheses"":1,""PV || Veni Vici"":1,""PV || Wzburzony"":2,""PV || rafixes99"":1,""PV || Pietras_PL"":1,""PV || WizzWookie"":1,""PV || Angliczanin"":3,""PV || Diamond[PL]"":4,""PV || Roger Roger"":1}","{""Templeton"":1,""PV || VIVI"":2,""PV || karl"":6,""PV || LeWyy"":1,""PV || Wodzu"":1,""PV || Jemiel"":1,""PV || endzoj"":1,""PV || Alukardus"":2,""PV || Veni Vici"":2,""PV || Wzburzony"":1,""PV || rafixes99"":5,""PV || Pietras_PL"":1,""PV || kuba.dziki"":1,""PV || Diamond[PL]"":6,""PV || Roger Roger"":1}","277","863","1320","100","{""GEWEHR 43"":32}","{""SATCHEL"":1,""M1 GARAND"":20,""M1 CARBINE"":2,""M1A1 THOMPSON"":1,""M1903 SPRINGFIELD"":7,""155MM HOWITZER [M114]"":1,""M6 37mm [M8 Greyhound]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198071842760","PV || Veni Vici","30","66","0.45","6","0.35","0.77","9","0","4","1","238","21","{""Nuna"":2,""Swift"":2,""Rob491"":1,""Theone"":4,""Tomato"":3,""Will b"":3,""fatkid"":1,""=Caono="":2,""=Nerdy="":1,""Taylorr"":1,""Ж exel"":2,""Ж gibbs"":5,""DeathVice"":1,""MS | J-walk-"":1,""TheNutBender"":5,""Vomit Coffin"":1,""Evil Santa 28"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":1,""Ж | y U h ※"":1,""=InHAWKsicated="":1,""Ж︎ | =Klink="":8,""ﾒ Bobothemonk"":1,""BOTИ | Archytek"":4,""=Champion Sounds="":1,""вит |Frosty_55"":1,""Robert Lewandowski"":6,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":2,""The Dankest of Ducks"":1,""вит | Phat_Cheeks57"":1}","{""Swift"":3,""Rob491"":1,""Theone"":1,""Will b"":1,""=Caono="":1,""R E A P"":1,""Ж exel"":1,""Ж | B3n"":1,""〢BuИk"":2,""=M4ILBOX="":1,""DeathVice"":1,""Vomit Coffin"":1,""Evil Santa 28"":3,""Ж︎ | =Klink="":3,""=Gatrick Swayze="":1,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":3,""вит | Phat_Cheeks57"":3}","295","115","200","780","{""BAZOOKA"":2,""M1 GARAND"":12,""M3 GREASE GUN"":16}","{""MG42"":2,""MP40"":1,""STG44"":18,""FG42 x4"":2,""SATCHEL"":1,""GEWEHR 43"":24,""BOMBING RUN"":2,""KARABINER 98K"":2,""M43 STIELHANDGRANATE"":3,""150MM HOWITZER [sFH 18]"":6,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":3,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561197964919183","Tomato","32","19","1.68","13","0.38","0.22","4","1","0","0","893","34","{""PV || LJT"":1,""Templeton"":1,""PV || VIVI"":1,""PV || K4CZY"":1,""PV || Kozak"":1,""PV || LeWyy"":1,""PV ll Mosiu."":1,""PV || dommin"":1,""PV || BCaster"":1,""PV || Artutleg"":3,""PV || Wzburzony"":2,""PV || kuba.dziki"":1,""PV || Angliczanin"":4}","{""PV || Andy"":1,""PV || Evil"":3,""PV || Hito"":2,""PV || K4CZY"":1,""PV || Smola"":1,""PV || Jemiel"":2,""PV || Leasst"":1,""PV || dommin"":1,""PV || endzoj"":1,""PV || Snuffik"":1,""PV || tobexor"":1,""PV || Misheses"":3,""PV || Alukardus"":1,""PV || Veni Vici"":3,""PV || Vipperino"":1,""PV || Wzburzony"":1,""PV || WizzWookie"":1,""PV || Angliczanin"":2,""PV || KamilCzytoty"":2,""PV || KnightRider69"":3}","363","160","1500","80","{""MP40"":1,""GEWEHR 43"":3,""PANZERSCHRECK"":1,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":17,""COAXIAL MG34 [Sd.Kfz.234 Puma]"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":5,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":2,""HULL MG34 [Sd.Kfz.161 Panzer IV]"":2}","{""BAZOOKA"":5,""SATCHEL"":1,""M1 GARAND"":7,""155MM HOWITZER [M114]"":3,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561198108936803","PV || Evil","71","64","1.11","8","0.83","0.75","7","2","3","1","278","17","{""Rob491"":1,""Theone"":1,""Tomato"":3,""fatkid"":3,""R E A P"":2,""=Oresto="":2,""D' Bearz"":1,""Ж | B3n"":3,""〢BuИk"":2,""DeathVice"":2,""MrKravs33"":1,""MS | J-walk-"":1,""SolarEclipse"":2,""TheNutBender"":1,""Vomit Coffin"":3,""=DriedUpЖBoi="":1,""=LordFarquaad="":4,""=InHAWKsicated="":3,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":2,""=Gatrick Swayze="":1,""BOTИ | Archytek"":1,""Robert Lewandowski"":16,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":3,""The Dankest of Ducks"":3}","{""Swift"":6,""Theone"":5,""fatkid"":6,""=Nerdy="":2,""Taylorr"":1,""=Oresto="":2,""D' Bearz"":1,""ULFBERHT"":1,""Ж gibbs"":1,""Ж | B3n"":2,""〢BuИk"":7,""DeathVice"":2,""MrKravs33"":2,""MS | J-walk-"":1,""TheNutBender"":2,""Vomit Coffin"":4,""=DriedUpЖBoi="":1,""=LordFarquaad="":3,""I_NoScoped_JFK"":2,""=InHAWKsicated="":2,""ﾒ Bobothemonk"":5,""=Gatrick Swayze="":1,""BOTИ | Archytek"":4,""=Champion Sounds="":3,""=AngeloDeLaMorte_TV="":2,""The Dankest of Ducks"":3}","700","482","200","960","{""BAZOOKA"":5,""SATCHEL"":15,""M1 GARAND"":30,""M2 AP MINE"":1,""M3 GREASE GUN"":2,""M97 TRENCH GUN"":18}","{""MG42"":4,""STG44"":12,""FG42 x4"":1,""SATCHEL"":1,""GEWEHR 43"":18,""KARABINER 98K"":5,""PANZERSCHRECK"":1,""150MM HOWITZER [sFH 18]"":16,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":3,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561199093207410","TheNutBender","91","75","1.21","8","1.07","0.88","6","0","3","3","195","19","{""Templeton"":4,""PV || Andy"":1,""PV || Evil"":2,""PV || VIVI"":4,""PV || K4CZY"":3,""PV || Kozak"":1,""PV || Smola"":1,""PV || Wodzu"":4,""PV ll Mosiu."":4,""PV || Jemiel"":4,""PV || Leasst"":1,""PV || Woyteq"":7,""PV || dommin"":1,""PV || endzoj"":3,""PV || @sleepy"":3,""PV || BCaster"":1,""PV || J4skyyy"":3,""PV || Snuffik"":3,""PV || Artutleg"":9,""PV || Pietras_PL"":3,""PV || WizzWookie"":8,""PV || kuba.dziki"":2,""PV || Angliczanin"":1,""PV || Sex Defender"":1,""PV || KnightRider69"":1}","{""Templeton"":5,""PV || Evil"":1,""PV || karl"":7,""PV || K4CZY"":9,""PV || LeWyy"":1,""PV || Wodzu"":10,""PV || Jemiel"":2,""PV || Woyteq"":6,""PV || dommin"":4,""PV || endzoj"":8,""PV ||| DZERY"":2,""PV || @sleepy"":2,""PV || BCaster"":1,""PV || J4skyyy"":4,""PV || Snuffik"":5,""PV || _D1L3R_"":4,""PV || tobexor"":2,""PV || Misheses"":1,""PV || Veni Vici"":5,""PV || Vipperino"":1,""PV || Pietras_PL"":2,""PV || WizzWookie"":4,""PV || kuba.dziki"":2,""PV || Błaziakson"":1,""PV || KamilCzytoty"":1,""PV || KnightRider69"":1}","626","285","1000","100","{""STG44"":21,""SATCHEL"":3,""UNKNOWN"":1,""GEWEHR 43"":65,""M43 STIELHANDGRANATE"":1}","{""BAZOOKA"":1,""SATCHEL"":3,""M1 GARAND"":53,""MK2 GRENADE"":1,""BROWNING M1919"":2,""M97 TRENCH GUN"":2,""155MM HOWITZER [M114]"":9,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":3}"
"76561198119570050","PyrochemЖst","26","64","0.41","5","0.3","0.75","16","0","3","1","322","21","{""Templeton"":3,""PV || K4CZY"":4,""PV || Wodzu"":2,""PV ll Mosiu."":1,""PV || Hertan"":8,""PV || Jemiel"":2,""PV || Woyteq"":4,""PV || cinekk"":1,""PV || endzoj"":5,""PV || J4skyyy"":1,""PV || Snuffik"":9,""PV || tobexor"":1,""PV || Artutleg"":2,""PV || Pietras_PL"":4,""PV || WizzWookie"":5,""PV || kuba.dziki"":3,""PV || Błaziakson"":1,""PV || Diamond[PL]"":1,""PV || KamilCzytoty"":3,""PV || Sex Defender"":4}","{""PV || K4CZY"":1,""PV || Smola"":1,""PV || Woyteq"":2,""PV || dommin"":1,""PV || endzoj"":2,""PV || @sleepy"":1,""PV || BCaster"":3,""PV || J4skyyy"":5,""PV || Snuffik"":1,""PV || _D1L3R_"":2,""PV || Pietras_PL"":2,""PV || WizzWookie"":3,""PV || Błaziakson"":1,""PV || KamilCzytoty"":1}","253","1104","980","100","{""GEWEHR 43"":25,""KARABINER 98K"":1}","{""SATCHEL"":2,""M1 GARAND"":43,""M1918A2 BAR"":1,""STRAFING RUN"":1,""BROWNING M1919"":9,""155MM HOWITZER [M114]"":2,""M6 37mm [M8 Greyhound]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":3,""COAXIAL M1919 [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198058001766","PV || Hertan","37","12","3.08","8","0.43","0.14","3","0","0","0","894","39","{""Theone"":1,""Ж gibbs"":2,""DeathVice"":2,""=DriedUpЖBoi="":1,""I_NoScoped_JFK"":2,""Ж | y U h ※"":2,""вит |Frosty_55"":1,""Robert Lewandowski"":1}","{""Swift"":1,""Rob491"":1,""Theone"":5,""Ж gibbs"":4,""〢BuИk"":2,""DeathVice"":3,""=Krusader="":1,""PyrochemЖst"":8,""Vomit Coffin"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":2,""Ж︎ | =Klink="":2,""вит |Frosty_55"":4,""=AngeloDeLaMorte_TV="":2}","332","0","1580","20","{""BROWNING M1919"":37}","{""MG42"":2,""MP40"":1,""STG44"":2,""FG42 x4"":2,""GEWEHR 43"":1,""WALTHER P38"":1,""150MM HOWITZER [sFH 18]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2}"
"76561199083751132","PV || Wodzu","57","41","1.39","7","0.67","0.48","6","0","0","0","417","24","{""Nuna"":2,""Will b"":1,""=Caono="":1,""Taylorr"":1,""Ж exel"":2,""ULFBERHT"":1,""Ж gibbs"":6,""=M4ILBOX="":1,""DeathVice"":1,""TheNutBender"":10,""Evil Santa 28"":2,""I_NoScoped_JFK"":4,""Ж︎ | =Klink="":7,""=Krombopulous_MYKL="":2}","{""Nuna"":2,""Rob491"":2,""Theone"":6,""Will b"":1,""=Caono="":1,""R E A P"":1,""Taylorr"":1,""Ж exel"":5,""Ж gibbs"":6,""=M4ILBOX="":1,""PyrochemЖst"":2,""TheNutBender"":4,""Evil Santa 28"":1,""I_NoScoped_JFK"":2,""Ж︎ | =Klink="":2,""=Champion Sounds="":2,""вит |Frosty_55"":9,""=Krombopulous_MYKL="":4,""вит | Phat_Cheeks57"":5}","478","744","200","1180","{""M1 GARAND"":57}","{""MG42"":1,""MP40"":3,""STG44"":7,""FG42 x4"":2,""GEWEHR 43"":23,""KARABINER 98K"":4,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198057817102","LastLight","20","9","2.22","16","0.23","0.11","5","1","1","1","2142","56","{""Templeton"":1,""PV || Leasst"":1,""PV || Artutleg"":3,""PV || Vipperino"":2,""PV || Wzburzony"":1,""PV || Sex Defender"":1}","{""PV || LJT"":1,""PV || Supa"":1,""PV || Kozak"":1,""PV || LeWyy"":1,""PV || SereQ"":1,""PV || Smola"":2,""PV ll Mosiu."":1,""PV || Jemiel"":1,""PV || czol0o"":1,""PV || endzoj"":1,""PV || Snuffik"":1,""PV || _D1L3R_"":2,""PV || Misheses"":1,""PV || Vipperino"":2,""PV || Wzburzony"":1,""PV || Błaziakson"":1,""PV || Sex Defender"":1}","473","205","1460","0","{""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":4,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":2,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":13,""COAXIAL MG34 [Sd.Kfz.161 Panzer IV]"":1}","{""SATCHEL"":2,""M1 GARAND"":1,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":3,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561198368458286","=Krusader=","25","41","0.61","6","0.29","0.48","10","0","0","0","631","19","{""PV || Andy"":2,""PV || LeWyy"":3,""PV || Hertan"":1,""PV || Jemiel"":1,""PV || czol0o"":2,""PV || dommin"":2,""PV ||| DZERY"":2,""PV || J4skyyy"":3,""PV || Snuffik"":1,""PV || Artutleg"":4,""PV || Misheses"":3,""PV || WizzWookie"":2,""PV || kuba.dziki"":1,""PV || Angliczanin"":6,""PV || Błaziakson"":1,""PV || Sex Defender"":3,""PV || KnightRider69"":4}","{""PV || Andy"":3,""PV || Hito"":2,""PV || LeWyy"":2,""PV || Jemiel"":1,""PV || czol0o"":3,""PV || dommin"":1,""PV ||| DZERY"":1,""PV || _D1L3R_"":1,""PV || Misheses"":2,""PV || Alukardus"":2,""PV || Vipperino"":1,""PV || kuba.dziki"":2,""PV || Błaziakson"":1,""PV || KamilCzytoty"":1,""PV || KnightRider69"":2}","212","550","1000","80","{""MG42"":15,""STG44"":1,""GEWEHR 43"":4,""KARABINER 98K"":4,""PANZERSCHRECK"":1}","{""M1 GARAND"":31,""M1918A2 BAR"":1,""M8 Greyhound"":1,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":4,""75MM CANNON [Sherman M4A3(75)W]"":2,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198157654703","PV || KamilCzytoty","55","71","0.77","6","0.66","0.85","5","0","6","1","280","16","{""Nuna"":1,""=Corn="":1,""Rob491"":1,""Theone"":1,""Tomato"":2,""Will b"":1,""fatkid"":1,""R E A P"":6,""Taylorr"":1,""=Oresto="":3,""Ж gibbs"":3,""=M4ILBOX="":1,""DeathVice"":1,""=Krusader="":1,""MS | J-walk-"":1,""PyrochemЖst"":1,""TheNutBender"":1,""Vomit Coffin"":2,""Evil Santa 28"":3,""=LordFarquaad="":1,""I_NoScoped_JFK"":1,""Ж | y U h ※"":3,""=InHAWKsicated="":2,""Ж︎ | =Klink="":6,""ﾒ Bobothemonk"":1,""BOTИ | Archytek"":1,""=Champion Sounds="":2,""вит |Frosty_55"":1,""Robert Lewandowski"":14,""=AngeloDeLaMorte_TV="":2,""The Dankest of Ducks"":4,""вит | Phat_Cheeks57"":1}","{""Nuna"":3,""Swift"":2,""=Corn="":1,""Rob491"":3,""Theone"":1,""Taylorr"":1,""Ж exel"":4,""D' Bearz"":1,""ULFBERHT"":1,""Ж | B3n"":1,""〢BuИk"":4,""=M4ILBOX="":4,""PyrochemЖst"":3,""Vomit Coffin"":4,""Evil Santa 28"":3,""=LordFarquaad="":1,""I_NoScoped_JFK"":2,""=InHAWKsicated="":2,""Ж︎ | =Klink="":3,""BOTИ | Archytek"":1,""=Champion Sounds="":1,""вит |Frosty_55"":1,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":3,""вит | Phat_Cheeks57"":3}","454","420","140","860","{""SATCHEL"":2,""M1 GARAND"":53}","{""MG42"":4,""MP40"":2,""STG44"":11,""FG42 x4"":5,""SATCHEL"":1,""GEWEHR 43"":24,""KARABINER 98K"":4,""150MM HOWITZER [sFH 18]"":14,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":2,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":1,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1,""HULL MG34 [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198059413275","PV || SereQ","4","5","0.8","2","0.05","0.06","4","1","0","0","1391","480","{""LastLight"":1,""SolarEclipse"":2,""Ж | y U h ※"":1,""вит | Phat_Cheeks57"":1}","{""Swift"":2,""Theone"":1,""fatkid"":1}","1004","110","680","980","{""HULL M1919 [Stuart M5A1]"":2,""HULL M1919 [Sherman M4A3E2(76)]"":2}","{""PANZERSCHRECK"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":3}"
